TRIP_ID,UNIQUE_EVENT,USABLE,TARGET_DEPTH,DFO_STAT_AREA_CODE,DFO_STAT_SUBAREA_CODE,STRATUM,BLOCK,VESSEL_NAME,DAY_NIGHT,START_LATITUDE,START_LONGITUDE,START_BOTTOM_DEPTH,END_BOTTOM_DEPTH,MAX_BOTTOM_DEPTH,MIN_BOTTOM_DEPTH,MODAL_BOTTOM_DEPTH,TOW_LENGTH_MINUTE,DISTANCE_TRAVELLED,DISTANCE_UNITS,DOORSPREAD,MOUTH_OPENING_HEIGHT,MOUTH_OPENING_WIDTH,Mean_Opening_Height,CALC_MOUTH_WIDTH_m,Mean_Headrope_Depth,MODAL_GEAR_DEPTH,NET_DESC,Avg_Height_ship,Avg_Height_rbr,Avg_Width_ship,Avg_Width_calc,Avg_Depth_ship,Avg_Depth_rbr,Avg_Door,MOUTH_HEIGHT_USE,MOUTH_HEIGHT_SOURCE,MOUTH_WIDTH_USE,MOUTH_WIDTH_SOURCE,Door_use,DISTANCE_KM,WIDTH_KM,HEIGHT_KM,MOUTH_KM2,VOLUME_KM3
200709,HS200709-ISEA22,Y,0,ISEA,NA,NA,ISEA22,CCGS W.E. RICKER,DAY,58.183,-135.183,284,252,NA,NA,NA,27,2.53,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.69,0.036,0.012,4.32E-04,0.00202608
200709,HS200709-ISEA23,Y,0,ISEA,NA,NA,ISEA23,CCGS W.E. RICKER,DAY,58.241,-135.366,265,208,NA,NA,NA,29,2.76,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.11,0.036,0.012,4.32E-04,0.00220752
200709,HS200709-ISEA24,Y,0,ISEA,NA,NA,ISEA24,CCGS W.E. RICKER,DAY,58.302,-135.837,89,65,NA,NA,NA,30,3.57,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,6.61,0.036,0.012,4.32E-04,0.00285552
200709,HS200709-ISEA25,Y,0,ISEA,NA,NA,ISEA25,CCGS W.E. RICKER,DAY,58.245,-136.068,136,88,NA,NA,NA,28,3.71,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,6.87,0.036,0.012,4.32E-04,0.00296784
200709,HS200709-ISEA26,Y,0,ISEA,NA,NA,ISEA26,CCGS W.E. RICKER,DAY,58.183,-134.366,53,85,NA,NA,NA,30,2.58,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.78,0.036,0.012,4.32E-04,0.00206496
200709,HS200709-ISEA27,Y,0,ISEA,NA,NA,ISEA27,CCGS W.E. RICKER,DAY,58.11,-134.096,213,203,NA,NA,NA,30,2.53,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.69,0.036,0.012,4.32E-04,0.00202608
200709,HS200709-ISEA28,Y,0,ISEA,NA,NA,ISEA28,CCGS W.E. RICKER,DAY,57.981,-133.961,290,304,NA,NA,NA,30,2.71,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.02,0.036,0.012,4.32E-04,0.00216864
200709,HS200709-ISEA29,Y,0,ISEA,NA,NA,ISEA29,CCGS W.E. RICKER,DAY,57.807,-133.818,309,302,NA,NA,NA,30,2.65,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.91,0.036,0.012,4.32E-04,0.00212112
200709,HS200709-ISEA30,Y,0,ISEA,NA,NA,ISEA30,CCGS W.E. RICKER,DAY,57.492,-133.709,124,163,NA,NA,NA,29,2.46,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.56,0.036,0.012,4.32E-04,0.00196992
200709,HS200709-ISEA31,Y,0,ISEA,NA,NA,ISEA31,CCGS W.E. RICKER,NIGHT,57.342,-133.752,369,329,NA,NA,NA,23,2.1,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,3.89,0.036,0.012,4.32E-04,0.00168048
200709,HS200709-ISEA32,Y,0,ISEA,NA,NA,ISEA32,CCGS W.E. RICKER,DAY,57.137,-133.903,87,71,NA,NA,NA,30,2.39,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.43,0.036,0.012,4.32E-04,0.00191376
200709,HS200709-ISEA33,Y,0,ISEA,NA,NA,ISEA33,CCGS W.E. RICKER,DAY,57.09,-133.658,101,67,NA,NA,NA,30,2.9,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.37,0.036,0.012,4.32E-04,0.00231984
200709,HS200709-ISEA34,Y,0,ISEA,NA,NA,ISEA34,CCGS W.E. RICKER,DAY,57.057,-133.433,87,127,NA,NA,NA,30,2.84,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.26,0.036,0.012,4.32E-04,0.00227232
200709,HS200709-ISEA35,Y,0,ISEA,NA,NA,ISEA35,CCGS W.E. RICKER,DAY,57.032,-133.193,191,195,NA,NA,NA,30,2.72,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.04,0.036,0.012,4.32E-04,0.00217728
200709,HS200709-ISEA36,Y,0,ISEA,NA,NA,ISEA36,CCGS W.E. RICKER,DAY,56.952,-132.981,140,120,NA,NA,NA,30,2.51,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.65,0.036,0.012,4.32E-04,0.0020088
200709,HS200709-ISEA37,Y,0,ISEA,NA,NA,ISEA37,CCGS W.E. RICKER,DAY,56.838,-132.868,199,202,NA,NA,NA,30,2.51,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.65,0.036,0.012,4.32E-04,0.0020088
200709,HS200709-ISEA38,Y,10,ISEA,NA,NA,ISEA38,CCGS W.E. RICKER,NIGHT,56.759,-132.709,160,188,NA,NA,NA,30,2.26,NM,NA,12,36,NA,NA,NA,10,CanTrawl 250,12,NA,36,NA,10,NA,NA,12,SHIP,36,SHIP,NA,4.19,0.036,0.012,4.32E-04,0.00181008
200709,HS200709-ISEA39,Y,0,ISEA,NA,NA,ISEA39,CCGS W.E. RICKER,DAY,57.353,-134.712,556,512,NA,NA,NA,30,2.61,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.83,0.036,0.012,4.32E-04,0.00208656
200709,HS200709-ISEA40,Y,0,ISEA,NA,NA,ISEA40,CCGS W.E. RICKER,DAY,57.126,-134.685,578,617,NA,NA,NA,30,2.64,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.89,0.036,0.012,4.32E-04,0.00211248
200709,HS200709-ISEA41,Y,0,ISEA,NA,NA,ISEA41,CCGS W.E. RICKER,DAY,56.882,-134.64,647,675,NA,NA,NA,32,2.28,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.22,0.036,0.012,4.32E-04,0.00182304
200709,HS200709-ISEA42,Y,0,ISEA,NA,NA,ISEA42,CCGS W.E. RICKER,DAY,55.226,-131.412,124,182,NA,NA,NA,30,2.84,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.26,0.036,0.012,4.32E-04,0.00227232
200709,HS200709-ISEA43,Y,0,ISEA,NA,NA,ISEA43,CCGS W.E. RICKER,DAY,55.152,-131.167,202,318,NA,NA,NA,29,2.56,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.74,0.036,0.012,4.32E-04,0.00204768
200709,HS200709-ISEA44,Y,0,ISEA,NA,NA,ISEA44,CCGS W.E. RICKER,DAY,55.037,-131.124,343,220,NA,NA,NA,30,2.64,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.89,0.036,0.012,4.32E-04,0.00211248
200709,HS200709-ISEA45,Y,0,ISEA,NA,NA,ISEA45,CCGS W.E. RICKER,DAY,54.876,-131.12,186,242,NA,NA,NA,31,2.72,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.04,0.036,0.012,4.32E-04,0.00217728
200709,HS200709-IVI01,Y,0,23,6,NA,IVI01,CCGS W.E. RICKER,DAY,48.963,-125.162,92,95,NA,NA,NA,30,2.59,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.8,0.036,0.012,4.32E-04,0.0020736
200709,HS200709-IVI02,Y,0,23,7,NA,IVI02,CCGS W.E. RICKER,DAY,48.891,-125.227,90,93,NA,NA,NA,30,2.79,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.17,0.036,0.012,4.32E-04,0.00223344
200709,HS200709-IVI03,Y,0,23,7,NA,IVI03,CCGS W.E. RICKER,DAY,48.833,-125.265,104,84,NA,NA,NA,30,2.68,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.96,0.036,0.012,4.32E-04,0.00214272
200709,HS200709-IVI04,Y,0,25,1,NA,IVI04,CCGS W.E. RICKER,DAY,49.67,-126.156,352,349,NA,NA,NA,30,2.88,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.33,0.036,0.012,4.32E-04,0.00230256
200709,HS200709-IVI05,Y,0,25,2,NA,IVI05,CCGS W.E. RICKER,DAY,49.646,-126.283,267,170,NA,NA,NA,30,2.99,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.54,0.036,0.012,4.32E-04,0.00239328
200709,HS200709-IVI06,Y,0,25,4,NA,IVI06,CCGS W.E. RICKER,DAY,49.654,-126.465,184,136,NA,NA,NA,30,2.74,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.07,0.036,0.012,4.32E-04,0.00219024
200709,HS200709-IVI07,Y,0,25,5,NA,IVI07,CCGS W.E. RICKER,DAY,49.772,-126.469,142,200,NA,NA,NA,22,2.41,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.46,0.036,0.012,4.32E-04,0.00192672
200709,HS200709-IVI08,Y,0,25,4,NA,IVI08,CCGS W.E. RICKER,DAY,49.693,-126.521,248,150,NA,NA,NA,29,2.64,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.89,0.036,0.012,4.32E-04,0.00211248
200709,HS200709-IVI09,Y,0,25,6,NA,IVI09,CCGS W.E. RICKER,DAY,49.637,-126.607,156,100,NA,NA,NA,30,2.83,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.24,0.036,0.012,4.32E-04,0.00226368
200709,HS200709-IVI10,Y,0,25,6,NA,IVI10,CCGS W.E. RICKER,DAY,49.598,-126.54,123,173,NA,NA,NA,31,2.45,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.54,0.036,0.012,4.32E-04,0.00196128
200709,HS200709-IVI11,Y,0,25,8,NA,IVI11,CCGS W.E. RICKER,DAY,49.803,-126.655,126,180,NA,NA,NA,30,2.42,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.48,0.036,0.012,4.32E-04,0.00193536
200709,HS200709-IVI12,Y,0,25,9,NA,IVI12,CCGS W.E. RICKER,DAY,49.871,-126.756,248,210,NA,NA,NA,30,2.69,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.98,0.036,0.012,4.32E-04,0.00215136
200709,HS200709-IVI13,Y,0,25,9,NA,IVI13,CCGS W.E. RICKER,DAY,49.94,-126.808,200,223,NA,NA,NA,33,2.88,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.33,0.036,0.012,4.32E-04,0.00230256
200709,HS200709-IVI14,Y,0,25,13,NA,IVI14,CCGS W.E. RICKER,DAY,49.867,-126.845,202,227,NA,NA,NA,30,2.52,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.67,0.036,0.012,4.32E-04,0.00201744
200709,HS200709-IVI15,Y,0,25,11,NA,IVI15,CCGS W.E. RICKER,DAY,49.954,-126.934,197,275,NA,NA,NA,30,2.65,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.91,0.036,0.012,4.32E-04,0.00212112
200709,HS200709-IVI16,Y,0,27,7,NA,IVI16,CCGS W.E. RICKER,DAY,50.497,-127.746,109,132,NA,NA,NA,30,2.59,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.8,0.036,0.012,4.32E-04,0.0020736
200709,HS200709-IVI17,Y,0,27,7,NA,IVI17,CCGS W.E. RICKER,DAY,50.47,-127.925,184,178,NA,NA,NA,30,2.35,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.35,0.036,0.012,4.32E-04,0.0018792
200709,HS200709-IVI18,Y,0,27,7,NA,IVI18,CCGS W.E. RICKER,DAY,50.484,-127.847,172,107,NA,NA,NA,30,2.57,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.76,0.036,0.012,4.32E-04,0.00205632
200709,HS200709-IVI19,Y,0,27,8,NA,IVI19,CCGS W.E. RICKER,DAY,50.486,-127.564,167,187,NA,NA,NA,30,2.46,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.56,0.036,0.012,4.32E-04,0.00196992
200709,HS200709-IVI20,Y,0,27,8,NA,IVI20,CCGS W.E. RICKER,DAY,50.406,-127.493,139,188,NA,NA,NA,30,2.82,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.22,0.036,0.012,4.32E-04,0.00225504
200709,HS200709-IVI21,Y,0,27,8,NA,IVI21,CCGS W.E. RICKER,DAY,50.441,-127.516,185,180,NA,NA,NA,31,3.12,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.78,0.036,0.012,4.32E-04,0.00249696
200709,HS200709-IVI22,Y,0,27,7,NA,IVI22,CCGS W.E. RICKER,DAY,50.529,-127.642,99,111,NA,NA,NA,30,3.07,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.69,0.036,0.012,4.32E-04,0.00245808
200709,HS200709-IVI23,Y,0,27,11,NA,IVI23,CCGS W.E. RICKER,DAY,50.577,-127.583,130,110,NA,NA,NA,30,2.53,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.69,0.036,0.012,4.32E-04,0.00202608
200709,HS200709-IVI24,Y,0,27,11,NA,IVI24,CCGS W.E. RICKER,DAY,50.593,-127.722,85,109,NA,NA,NA,31,2.61,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.83,0.036,0.012,4.32E-04,0.00208656
200709,HS200709-IVI25,Y,0,27,10,NA,IVI25,CCGS W.E. RICKER,DAY,50.584,-127.463,60,102,NA,NA,NA,29,2.75,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.09,0.036,0.012,4.32E-04,0.00219888
200709,HS200709-IVI26,Y,0,27,8,NA,IVI26,CCGS W.E. RICKER,DAY,50.508,-127.601,126,186,NA,NA,NA,30,2.46,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.56,0.036,0.012,4.32E-04,0.00196992
200709,HS200709-JF01,Y,0,20,5,NA,JF01,CCGS W.E. RICKER,DAY,48.305,-123.676,135,154,NA,NA,NA,30,2.6,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.82,0.036,0.012,4.32E-04,0.00208224
200709,HS200709-JF02,Y,0,20,5,NA,JF02,CCGS W.E. RICKER,DAY,48.338,-123.867,129,126,NA,NA,NA,30,2.69,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.98,0.036,0.012,4.32E-04,0.00215136
200709,HS200709-JF03,Y,0,20,4,NA,JF03,CCGS W.E. RICKER,DAY,48.388,-124.084,107,107,NA,NA,NA,31,2.56,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.74,0.036,0.012,4.32E-04,0.00204768
200709,HS200709-JF04,Y,0,20,3,NA,JF04,CCGS W.E. RICKER,DAY,48.449,-124.325,115,125,NA,NA,NA,21,1.54,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,2.85,0.036,0.012,4.32E-04,0.0012312
200709,HS200709-JF05,Y,0,20,1,NA,JF05,CCGS W.E. RICKER,DAY,48.503,-124.515,162,145,NA,NA,NA,30,2.52,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.67,0.036,0.012,4.32E-04,0.00201744
200709,HS200709-VI01,Y,0,121,1,NA,VI01,CCGS W.E. RICKER,DAY,48.592,-124.791,44,49,NA,NA,NA,30,2.62,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.85,0.036,0.012,4.32E-04,0.0020952
200709,HS200709-VI02,Y,0,123,2,NA,VI02,CCGS W.E. RICKER,DAY,48.722,-125.361,136,131,NA,NA,NA,30,2.89,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.35,0.036,0.012,4.32E-04,0.0023112
200709,HS200709-VI03,Y,0,123,2,NA,VI03,CCGS W.E. RICKER,DAY,48.66,-125.529,60,117,NA,NA,NA,30,2.99,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.54,0.036,0.012,4.32E-04,0.00239328
200709,HS200709-VI04,Y,0,123,8,NA,VI04,CCGS W.E. RICKER,DAY,48.595,-125.668,56,70,NA,NA,NA,30,2.98,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.52,0.036,0.012,4.32E-04,0.00238464
200709,HS200709-VI05,Y,0,123,8,NA,VI05,CCGS W.E. RICKER,DAY,48.515,-125.834,87,114,NA,NA,NA,30,2.77,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.13,0.036,0.012,4.32E-04,0.00221616
200709,HS200709-VI06,Y,0,125,3,NA,VI06,CCGS W.E. RICKER,DAY,49.782,-127.093,46,38,NA,NA,NA,31,2.8,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.19,0.036,0.012,4.32E-04,0.00224208
200742,HS200742-B01,Y,0,SEA,NA,NA,B01,CCGS W.E. RICKER,DAY,56.289,-134.936,141,137,NA,NA,NA,30,2.75,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.09,0.036,0.012,4.32E-04,0.00219888
200742,HS200742-B02,Y,0,SEA,NA,NA,B02,CCGS W.E. RICKER,DAY,56.244,-135.052,128,165,NA,NA,NA,30,2.5,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.63,0.036,0.012,4.32E-04,0.00200016
200742,HS200742-B03,Y,0,SEA,NA,NA,B03,CCGS W.E. RICKER,DAY,56.203,-135.159,191,251,NA,NA,NA,31,2.56,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.74,0.036,0.012,4.32E-04,0.00204768
200742,HS200742-B04,Y,0,SEA,NA,NA,B04,CCGS W.E. RICKER,DAY,56.16,-135.261,283,304,NA,NA,NA,30,2.43,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.5,0.036,0.012,4.32E-04,0.001944
200742,HS200742-B05,Y,0,SEA,NA,NA,B05,CCGS W.E. RICKER,DAY,56.119,-135.363,296,288,NA,NA,NA,30,2.3,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.26,0.036,0.012,4.32E-04,0.00184032
200742,HS200742-B06,Y,0,SEA,NA,NA,B06,CCGS W.E. RICKER,DAY,56.061,-135.475,307,567,NA,NA,NA,31,2.73,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.06,0.036,0.012,4.32E-04,0.00218592
200742,HS200742-B07,Y,0,SEA,NA,NA,B07,CCGS W.E. RICKER,DAY,56.017,-135.602,909,1216,NA,NA,NA,32,2.81,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.2,0.036,0.012,4.32E-04,0.0022464
200742,HS200742-B08,Y,0,SEA,NA,NA,B08,CCGS W.E. RICKER,DAY,55.974,-135.664,1200,961,NA,NA,NA,30,2.33,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.32,0.036,0.012,4.32E-04,0.00186624
200742,HS200742-DE01,Y,0,101,10,NA,DE01,CCGS W.E. RICKER,DAY,54.247,-131.679,109,115,NA,NA,NA,30,2.7,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5,0.036,0.012,4.32E-04,0.00216
200742,HS200742-DE02,Y,0,101,7,NA,DE02,CCGS W.E. RICKER,DAY,54.145,-131.999,35,31,NA,NA,NA,30,2.46,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.56,0.036,0.012,4.32E-04,0.00196992
200742,HS200742-DE03,Y,0,101,7,NA,DE03,CCGS W.E. RICKER,DAY,54.139,-132.214,46,57,NA,NA,NA,30,2.43,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.5,0.036,0.012,4.32E-04,0.001944
200742,HS200742-DE04,Y,0,101,7,NA,DE04,CCGS W.E. RICKER,DAY,54.138,-132.476,59,69,NA,NA,NA,30,2.45,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.54,0.036,0.012,4.32E-04,0.00196128
200742,HS200742-DE05,Y,0,101,7,NA,DE05,CCGS W.E. RICKER,DAY,54.194,-132.788,118,154,NA,NA,NA,30,2.39,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.43,0.036,0.012,4.32E-04,0.00191376
200742,HS200742-DE06,Y,0,101,6,NA,DE06,CCGS W.E. RICKER,DAY,54.253,-132.945,335,429,NA,NA,NA,30,3.09,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.72,0.036,0.012,4.32E-04,0.00247104
200742,HS200742-EP01,Y,0,124,3,NA,EP01,CCGS W.E. RICKER,DAY,49.343,-126.55,41,76,NA,NA,NA,30,2.46,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.56,0.036,0.012,4.32E-04,0.00196992
200742,HS200742-EP02,Y,0,124,4,NA,EP02,CCGS W.E. RICKER,DAY,49.307,-126.62,91,107,NA,NA,NA,30,2.56,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.74,0.036,0.012,4.32E-04,0.00204768
200742,HS200742-EP03,Y,0,125,5,NA,EP03,CCGS W.E. RICKER,DAY,49.279,-126.688,110,112,NA,NA,NA,30,2.42,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.48,0.036,0.012,4.32E-04,0.00193536
200742,HS200742-EP04,Y,0,125,5,NA,EP04,CCGS W.E. RICKER,DAY,49.24,-126.765,119,130,NA,NA,NA,30,2.35,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.35,0.036,0.012,4.32E-04,0.0018792
200742,HS200742-EP05,Y,0,125,5,NA,EP05,CCGS W.E. RICKER,DAY,49.199,-126.838,145,168,NA,NA,NA,30,2.43,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12,NA,36,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.5,0.036,0.012,4.32E-04,0.001944
