TRIP_ID,UNIQUE_EVENT,DATE,YEAR,MONTH,DAY,EVENT_TYPE,EVENT_CODE,USABLE,VESSEL_NAME,STRATUM,BLOCK,STATION_NAME,TOW_LENGTH_MINUTE,TOW_LENGTH_HOUR,DAY_NIGHT,START_LATITUDE,START_LONGITUDE,END_LATITUDE,END_LONGITUDE,DISTANCE_TRAVELLED,DISTANCE_UNITS,DFO_STAT_AREA_CODE,DFO_STAT_SUBAREA_CODE,VESSEL_SPEED,SPEED_UNITS,DIRECTION,START_BOTTOM_DEPTH,END_BOTTOM_DEPTH,NET_DESC,CODEND_MESH_SIZE,MOUTH_HEIGHT_USE,MOUTH_HEIGHT_SOURCE,MOUTH_WIDTH_USE,MOUTH_WIDTH_SOURCE,bath_depth_points_n,bath_DEPTH_mean_m,bath_DEPTH_med_m,bath_TRANSECT_dist_km,bath_DEPTH_START,bath_DEPTH_END,Dist_to_Coast_km,DISTANCE_KM,WIDTH_KM,HEIGHT_KM,MOUTH_KM2,VOLUME_KM3
201003,HS201003-GS35,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS35,GS35,15,0.25,DAY,50.047,-125.126,50.03,-125.127,1.01,NM,13,14,4,KNOTS,182,248,236,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,5,236.6,237,1.853248777,243,229,2.349758444,1.87,0.034,0.012,4.08E-04,7.63E-04
201003,HS201003-GS36,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS36,GS36,30,0.5,DAY,49.986,-125.091,49.956,-125.069,1.98,NM,13,1,3.9,KNOTS,155,215,282,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,8,254.875,264.5,3.5690659,207,287,4.90458991,3.67,0.032,0.012,3.84E-04,0.00140928
201003,HS201003-GS37,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS37,GS37,30,0.5,DAY,49.917,-125.103,49.891,-125.072,2,NM,14,13,4,KNOTS,142,115,118,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,8,123.875,125,3.857650774,117,109,3.507421256,3.7,0.034,0.012,4.08E-04,0.0015096
201003,HS201003-GS38,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS38,GS38,30,0.5,DAY,49.875,-125.046,49.86,-125.006,1.77,NM,14,13,3.5,KNOTS,120,113,190,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,11,149.8181818,157,3.29397889,108,196,3.922000706,3.28,0.034,0.012,4.08E-04,0.00133824
201003,HS201003-GS39,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS39,GS39,30,0.5,DAY,49.869,-124.964,49.848,-124.942,1.52,NM,14,13,3,KNOTS,147,288,262,CanTrawl 250,12.7,16,MOUTH,50,MOUTH,6,280.6666667,284.5,2.756232448,295,258,7.168836198,2.82,0.05,0.016,8.00E-04,0.002256
201003,HS201003-GS40,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS40,GS40,30,0.5,DAY,49.821,-124.977,49.797,-124.978,1.46,NM,14,13,2.9,KNOTS,181,105,70,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,7,79.14285714,78,2.779873166,107,53,1.434135327,2.7,0.034,0.012,4.08E-04,0.0011016
201003,HS201003-GS41,2010-02-11T00:00:00Z,2010,FEB,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS41,GS41,30,0.5,DAY,49.773,-124.902,49.761,-124.856,1.96,NM,14,13,3.9,KNOTS,113,67,121,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,12,83.58333333,81,3.573212635,68,113,3.796658802,3.63,0.036,0.014,5.04E-04,0.00182952
201003,HS201003-GS42,2010-02-12T00:00:00Z,2010,FEB,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS42,GS42,30,0.5,DAY,49.759,-124.683,49.727,-124.728,2.56,NM,14,13,5.1,KNOTS,222,201,307,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,12,302.9166667,328.5,4.958255088,187,323,3.805604358,4.74,0.034,0.012,4.08E-04,0.00193392
201003,HS201003-GS43,2010-02-12T00:00:00Z,2010,FEB,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS43,GS43,30,0.5,DAY,49.665,-124.789,49.629,-124.784,2.21,NM,14,12,4.4,KNOTS,174,43,50,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,10,59.6,54.5,4.180587642,88,48,4.517188707,4.09,0.034,0.012,4.08E-04,0.00166872
201003,HS201003-GS44,2010-02-12T00:00:00Z,2010,FEB,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS44,GS44,30,0.5,DAY,49.57,-124.677,49.554,-124.638,1.79,NM,14,9,3.5,KNOTS,123,75,88,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,10,71.6,71,3.278733616,68,76,1.540204324,3.32,0.034,0.012,4.08E-04,0.00135456
201003,HS201003-GS45,2010-02-12T00:00:00Z,2010,FEB,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS45,GS45,30,0.5,DAY,49.488,-124.57,49.467,-124.535,1.87,NM,14,5,3.7,KNOTS,133,102,240,CanTrawl 250,12.7,16,MOUTH,40,MOUTH,9,168.3333333,164,3.341540428,105,246,5.425320865,3.46,0.04,0.016,6.40E-04,0.0022144
201003,HS201003-GS46,2010-02-12T00:00:00Z,2010,FEB,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS46,GS46,30,0.5,DAY,49.422,-124.577,49.403,-124.535,2.02,NM,14,5,4,KNOTS,124,100,104,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,11,103.5454545,103,3.801677591,102,103,2.920162185,3.74,0.034,0.012,4.08E-04,0.00152592
201003,HS201003-GS47,2010-02-12T00:00:00Z,2010,FEB,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS47,GS47,30,0.5,DAY,49.381,-124.462,49.375,-124.411,2.03,NM,14,4,4,KNOTS,102,89,90,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,13,99.07692308,98,3.736547167,89,88,1.670388137,3.76,0.034,0.012,4.08E-04,0.00153408
201003,HS201003-GS48,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS48,GS48,30,0.5,DAY,49.205,-123.626,49.212,-123.563,2.53,NM,29,2,5,KNOTS,79,370,350,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,16,368.25,365,4.563878646,379,363,8.058493364,4.69,0.034,0.012,4.08E-04,0.00191352
201003,HS201003-GS49,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS49,GS49,30,0.5,DAY,49.237,-123.496,49.249,-123.446,2.11,NM,29,3,4.2,KNOTS,70,315,251,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,13,299.7692308,307,3.886811941,322,258,10.15601856,3.91,0.034,0.012,4.08E-04,0.00159528
201003,HS201003-GS50,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS50,GS50,30,0.5,DAY,49.2,-123.402,49.164,-123.426,2.35,NM,29,3,4.7,KNOTS,204,273,233,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,10,263.9,273.5,4.548509808,277,241,10.40168925,4.35,0.034,0.012,4.08E-04,0.0017748
201003,HS201003-GS51,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS51,GS51,30,0.5,DAY,49.139,-123.438,49.107,-123.448,1.96,NM,29,3,3.9,KNOTS,192,273,291,CanTrawl 250,12.7,18,MOUTH,36,MOUTH,9,286,285,3.755777898,279,296,11.02236441,3.63,0.036,0.018,6.48E-04,0.00235224
201003,HS201003-GS52,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS52,GS52,30,0.5,DAY,49.036,-123.475,48.997,-123.468,2.34,NM,29,4,4.6,KNOTS,173,321,156,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,10,249.5,247.5,4.18086633,316,168,5.156947316,4.33,0.034,0.012,4.08E-04,0.00176664
201003,HS201003-GS53,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS53,GS53,30,0.5,DAY,48.959,-123.413,48.938,-123.377,1.86,NM,29,5,3.7,KNOTS,131,172,151,CanTrawl 250,12.7,12,MOUTH,36,MOUTH,10,163.7,163.5,3.586811279,151,148,2.874126458,3.44,0.036,0.012,4.32E-04,0.00148608
201003,HS201003-GS54,2010-02-13T00:00:00Z,2010,FEB,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,GS54,GS54,30,0.5,DAY,48.939,-123.28,48.913,-123.237,2.28,NM,18,1,4.5,KNOTS,132,156,140,CanTrawl 250,12.7,12,MOUTH,34,MOUTH,12,151.9166667,151,4.351992314,161,147,5.922740544,4.22,0.034,0.012,4.08E-04,0.00172176
201003,HS201003-H01,2010-03-03T00:00:00Z,2010,MAR,3,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H01,H01,30,0.5,DAY,52.215,-129.174,52.234,-129.25,2.99,NM,107,1,5.9,KNOTS,292,166,158,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,20,164.8,166,5.868885545,166,163,26.88842567,5.54,0.036,0.014,5.04E-04,0.00279216
201003,HS201003-H02,2010-03-03T00:00:00Z,2010,MAR,3,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H02,H02,30,0.5,DAY,52.274,-129.466,52.289,-129.527,2.4,NM,107,1,4.8,KNOTS,293,178,189,CanTrawl 250,12.7,15,MOUTH,34,MOUTH,16,188.125,186.5,4.638063959,185,194,26.3266524,4.44,0.034,0.015,5.10E-04,0.0022644
201003,HS201003-H03,2010-03-03T00:00:00Z,2010,MAR,3,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H03,H03,30,0.5,DAY,52.326,-129.724,52.348,-129.787,2.67,NM,106,2,5.3,KNOTS,300,204,205,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,16,209.375,209,4.837114746,209,209,30.2920546,4.94,0.036,0.014,5.04E-04,0.00248976
201003,HS201003-H04,2010-03-03T00:00:00Z,2010,MAR,3,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H04,H04,30,0.5,DAY,52.386,-129.985,52.402,-130.034,2.06,NM,106,2,4.1,KNOTS,299,231,266,CanTrawl 250,12.7,16,MOUTH,38,MOUTH,13,254.4615385,256,3.865897835,228,281,41.78220057,3.82,0.038,0.016,6.08E-04,0.00232256
201003,HS201003-H05,2010-03-03T00:00:00Z,2010,MAR,3,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H05,H05,30,0.5,DAY,52.433,-130.252,52.449,-130.311,2.34,NM,106,2,4.6,KNOTS,294,315,292,CanTrawl 250,12.7,14,MOUTH,38,MOUTH,15,318.8666667,321,4.366835201,326,304,54.360962,4.33,0.038,0.014,5.32E-04,0.00230356
201003,HS201003-H06,2010-03-03T00:00:00Z,2010,MAR,3,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H06,H06,30,0.5,DAY,52.48,-130.493,52.491,-130.541,1.89,NM,102,2,3.7,KNOTS,290,154,138,CanTrawl 250,12.7,14,MOUTH,37,MOUTH,12,149.5833333,146,3.238919957,161,143,43.81686845,3.5,0.037,0.014,5.18E-04,0.001813
201003,HS201003-HS01,2010-03-04T00:00:00Z,2010,MAR,4,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,HS01,HS01,30,0.5,DAY,53.056,-130.884,53.091,-130.878,2.12,NM,106,1,4.2,KNOTS,6,59,84,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,72,72,3.748073479,62,86,45.84443076,3.93,0.036,0.014,5.04E-04,0.00198072
201003,HS201003-HS02,2010-03-04T00:00:00Z,2010,MAR,4,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,HS02,HS02,30,0.5,DAY,53.232,-130.954,53.261,-130.977,1.93,NM,105,2,3.8,KNOTS,334,85,80,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,87.875,88,3.644893026,90,85,33.77389622,3.57,0.036,0.014,5.04E-04,0.00179928
201003,HS201003-HS03,2010-03-04T00:00:00Z,2010,MAR,4,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,HS03,HS03,30,0.5,DAY,53.366,-131.063,53.393,-131.014,2.39,NM,105,2,4.7,KNOTS,46,56,83,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,13,62.76923077,60,4.638674472,51,83,27.38279678,4.43,0.036,0.014,5.04E-04,0.00223272
201003,HS201003-HS04,2010-03-04T00:00:00Z,2010,MAR,4,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,HS04,HS04,30,0.5,DAY,53.489,-130.971,53.52,-130.96,1.88,NM,105,1,3.7,KNOTS,12,60,62,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,67.5,68.5,3.346887923,73,61,21.82833829,3.48,0.036,0.014,5.04E-04,0.00175392
201003,HS201003-IBC01,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC01,IBC01,30,0.5,DAY,55.249,-129.841,55.212,-129.868,2.43,NM,3,14,4.8,KNOTS,203,509,534,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,454.7,479,4.561604571,376,511,13.30932943,4.5,0.036,0.014,5.04E-04,0.002268
201003,HS201003-IBC02,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC02,IBC02,30,0.5,DAY,55.11,-129.957,55.08,-129.985,2.09,NM,3,14,4.1,KNOTS,208,416,225,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,336.5,337.5,3.736593048,400,228,13.99187608,3.87,0.036,0.014,5.04E-04,0.00195048
201003,HS201003-IBC03,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC03,IBC03,30,0.5,DAY,54.991,-130.048,54.951,-130.103,3.06,NM,3,12,6.1,KNOTS,218,207,302,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,14,269.3571429,270,5.41659588,230,308,3.592368197,5.67,0.036,0.014,5.04E-04,0.00285768
201003,HS201003-IBC04,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC04,IBC04,30,0.5,DAY,54.853,-130.22,54.833,-130.248,1.56,NM,3,12,3.1,KNOTS,219,445,423,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,425.375,423.5,2.975599787,429,438,1.890977072,2.89,0.036,0.014,5.04E-04,0.00145656
201003,HS201003-IBC05,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC05,IBC05,30,0.5,DAY,54.787,-130.321,54.758,-130.366,2.34,NM,3,7,4.6,KNOTS,222,453,509,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,11,379.5454545,333,4.202509264,269,528,2.203642968,4.33,0.036,0.014,5.04E-04,0.00218232
201003,HS201003-IBC06,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC06,IBC06,30,0.5,DAY,54.722,-130.423,54.695,-130.444,1.78,NM,3,7,3.5,KNOTS,204,493,558,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,130.125,129.5,3.50848662,145,142,2.273333673,3.3,0.036,0.014,5.04E-04,0.0016632
201003,HS201003-IBC07,2010-03-09T00:00:00Z,2010,MAR,9,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC07,IBC07,30,0.5,DAY,54.598,-130.57,54.562,-130.578,2.23,NM,3,2,4.4,KNOTS,187,189,183,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,236.9,225.5,4.204252216,315,183,5.927961628,4.13,0.036,0.014,5.04E-04,0.00208152
201003,HS201003-IBC08,2010-03-10T00:00:00Z,2010,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC08,IBC08,30,0.5,DAY,54.232,-130.73,54.205,-130.681,2.35,NM,4,9,4.7,KNOTS,133,154,149,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,13,148.7692308,151,4.277266264,156,155,3.491853692,4.35,0.036,0.014,5.04E-04,0.0021924
201003,HS201003-IBC09,2010-03-10T00:00:00Z,2010,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC09,IBC09,30,0.5,DAY,54.147,-130.607,54.117,-130.568,2.28,NM,4,9,4.5,KNOTS,142,64,60,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,75.5,77.5,4.060414605,66,57,2.599395292,4.22,0.036,0.014,5.04E-04,0.00212688
201003,HS201003-IBC10,2010-03-10T00:00:00Z,2010,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC10,IBC10,30,0.5,DAY,54.114,-130.397,54.097,-130.346,2.05,NM,4,12,4.1,KNOTS,120,114,90,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,13,98.69230769,95,3.749594487,111,90,2.341504713,3.8,0.036,0.014,5.04E-04,0.0019152
201003,HS201003-IBC11,2010-03-10T00:00:00Z,2010,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC11,IBC11,30,0.5,DAY,53.989,-130.211,53.958,-130.199,1.96,NM,4,12,3.9,KNOTS,167,123,103,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,100.7777778,100,3.795583732,100,112,1.256733654,3.63,0.036,0.014,5.04E-04,0.00182952
201003,HS201003-IBC12,2010-03-10T00:00:00Z,2010,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC12,IBC12,30,0.5,DAY,53.902,-130.251,53.873,-130.304,2.56,NM,5,2,5.1,KNOTS,227,180,197,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,13,267.7692308,237,4.610360094,204,214,1.393319174,4.74,0.036,0.014,5.04E-04,0.00238896
201003,HS201003-IBC13,2010-03-10T00:00:00Z,2010,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC13,IBC13,30,0.5,DAY,53.832,-130.314,53.811,-130.274,1.89,NM,5,2,3.7,KNOTS,132,207,106,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,11,161.4545455,151,3.5842176,207,106,1.399363378,3.5,0.036,0.014,5.04E-04,0.001764
201003,HS201003-IBC14,2010-03-11T00:00:00Z,2010,MAR,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC14,IBC14,30,0.5,DAY,53.791,-128.877,53.766,-128.934,2.48,NM,6,1,4.9,KNOTS,234,367,345,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,15,344.3333333,352,4.734916299,371,343,1.234671093,4.59,0.036,0.014,5.04E-04,0.00231336
201003,HS201003-IBC15,2010-03-11T00:00:00Z,2010,MAR,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC15,IBC15,30,0.5,DAY,53.717,-129.078,53.69,-129.113,2.02,NM,6,2,4,KNOTS,217,375,395,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,379.3,374.5,4.075652392,365,397,1.780599335,3.74,0.036,0.014,5.04E-04,0.00188496
201003,HS201003-IBC16,2010-03-11T00:00:00Z,2010,MAR,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC16,IBC16,30,0.5,DAY,53.624,-129.201,53.594,-129.214,1.83,NM,6,2,3.6,KNOTS,195,336,239,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,267.25,265.5,3.346386399,330,238,1.743756559,3.39,0.036,0.014,5.04E-04,0.00170856
201003,HS201003-IBC17,2010-03-11T00:00:00Z,2010,MAR,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC17,IBC17,30,0.5,DAY,53.501,-129.213,53.469,-129.214,1.94,NM,6,2,3.8,KNOTS,180,357,373,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,370.1111111,370,3.706497555,362,379,2.451619947,3.59,0.036,0.014,5.04E-04,0.00180936
201003,HS201003-IBC18,2010-03-11T00:00:00Z,2010,MAR,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC18,IBC18,30,0.5,DAY,53.376,-129.191,53.345,-129.172,1.98,NM,6,2,3.9,KNOTS,159,434,405,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,413.6666667,412,3.867986176,421,415,1.469433778,3.67,0.036,0.014,5.04E-04,0.00184968
201003,HS201003-IBC20,2010-03-11T00:00:00Z,2010,MAR,11,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC20,IBC20,30,0.5,DAY,53.327,-128.919,53.375,-128.907,2.91,NM,6,3,5.8,KNOTS,8,463,410,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,12,438.1666667,446.5,5.163528177,466,376,0.955464678,5.39,0.036,0.014,5.04E-04,0.00271656
201003,HS201003-IBC21,2010-03-12T00:00:00Z,2010,MAR,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC21,IBC21,30,0.5,DAY,52.787,-128.445,52.746,-128.469,2.62,NM,7,6,5.2,KNOTS,199,531,670,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,592.3,606.5,4.496267989,500,619,1.144458351,4.85,0.036,0.014,5.04E-04,0.0024444
201003,HS201003-IBC22,2010-03-12T00:00:00Z,2010,MAR,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC22,IBC22,30,0.5,DAY,52.664,-128.475,52.629,-128.481,2.11,NM,7,6,4.2,KNOTS,187,551,573,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,564.2,565.5,4.207541427,586,536,1.616909282,3.91,0.036,0.014,5.04E-04,0.00197064
201003,HS201003-IBC24,2010-03-12T00:00:00Z,2010,MAR,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC24,IBC24,30,0.5,DAY,52.464,-128.443,52.424,-128.467,2.54,NM,7,4,5,KNOTS,200,649,556,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,11,487.6363636,509,4.933250279,447,509,1.853747273,4.7,0.036,0.014,5.04E-04,0.0023688
201003,HS201003-IBC25,2010-03-12T00:00:00Z,2010,MAR,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC25,IBC25,30,0.5,DAY,52.37,-128.591,52.33,-128.591,2.37,NM,7,3,4.7,KNOTS,180,224,258,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,239.7,241,4.169809749,230,247,1.917084137,4.39,0.036,0.014,5.04E-04,0.00221256
201003,HS201003-IBC26,2010-03-12T00:00:00Z,2010,MAR,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC26,IBC26,30,0.5,DAY,52.261,-128.495,52.255,-128.434,2.28,NM,7,3,4.5,KNOTS,100,166,167,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,15,168,170,3.99726358,170,196,2.175429522,4.22,0.036,0.014,5.04E-04,0.00212688
201003,HS201003-IBC27,2010-03-12T00:00:00Z,2010,MAR,12,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC27,IBC27,30,0.5,DAY,52.246,-128.331,52.242,-128.279,1.92,NM,7,12,3.8,KNOTS,97,368,164,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,14,290.5,296,3.716756879,278,314,0.830493237,3.56,0.036,0.014,5.04E-04,0.00179424
201003,HS201003-IBC28,2010-03-13T00:00:00Z,2010,MAR,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC28,IBC28,30,0.5,DAY,51.857,-127.941,51.816,-127.941,2.48,NM,8,4,4.9,KNOTS,180,309,309,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,11,313,313,4.633121944,313,311,3.124550575,4.59,0.036,0.014,5.04E-04,0.00231336
201003,HS201003-IBC29,2010-03-13T00:00:00Z,2010,MAR,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC29,IBC29,30,0.5,DAY,51.684,-127.922,51.651,-127.928,2.03,NM,8,16,4,KNOTS,186,330,330,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,334,335,3.717619375,331,335,2.271173193,3.76,0.036,0.014,5.04E-04,0.00189504
201003,HS201003-IBC30,2010-03-13T00:00:00Z,2010,MAR,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC30,IBC30,30,0.5,DAY,51.561,-127.839,51.526,-127.825,2.21,NM,9,12,4.4,KNOTS,167,190,170,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,176.6666667,177,3.805963032,185,172,2.229648651,4.09,0.036,0.014,5.04E-04,0.00206136
201003,HS201003-IBC31,2010-03-13T00:00:00Z,2010,MAR,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC31,IBC31,30,0.5,DAY,51.446,-127.768,51.436,-127.714,2.11,NM,9,1,4.2,KNOTS,107,166,210,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,14,135.6428571,124.5,4.003277996,164,153,2.00117025,3.91,0.036,0.014,5.04E-04,0.00197064
201003,HS201003-IBC32,2010-03-13T00:00:00Z,2010,MAR,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC32,IBC32,30,0.5,DAY,51.439,-127.681,51.452,-127.628,2.12,NM,9,2,4.2,KNOTS,70,167,303,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,14,188,185,4.002956784,159,296,1.282840114,3.93,0.036,0.014,5.04E-04,0.00198072
201003,HS201003-IBC33,2010-03-13T00:00:00Z,2010,MAR,13,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC33,IBC33,30,0.5,DAY,51.47,-127.61,51.498,-127.576,2.07,NM,9,2,4.1,KNOTS,37,310,312,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,9,274.5555556,251,3.98070395,318,321,0.761287039,3.83,0.036,0.014,5.04E-04,0.00193032
201003,HS201003-ISEA01,2010-03-06T00:00:00Z,2010,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA01,ISEA01,30,0.5,DAY,56.01,-133.822,56.046,-133.821,2.15,NM,ISEA,NA,4.3,KNOTS,1,346,375,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,10,363.8,365.5,4.169809749,345,382,3.411852386,3.98,0.036,0.014,5.04E-04,0.00200592
201003,HS201003-ISEA02,2010-03-06T00:00:00Z,2010,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA02,ISEA02,30,0.5,DAY,56.111,-133.768,56.14,-133.776,1.75,NM,ISEA,NA,3.5,KNOTS,351,257,274,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,8,244.75,262,3.284053526,191,324,5.288532455,3.24,0.036,0.014,5.04E-04,0.00163296
201003,HS201003-ISEA03,2010-03-06T00:00:00Z,2010,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA03,ISEA03,30,0.5,DAY,56.244,-133.773,56.285,-133.779,2.46,NM,ISEA,NA,4.9,KNOTS,355,347,318,CanTrawl 250,12.7,14,MOUTH,36,MOUTH,11,333.2727273,335,4.640261251,335,341,4.400855479,4.56,0.036,0.014,5.04E-04,0.00229824
